Transect	Quadrant	soil.type	X	Y	NO3f	NH4f	NO3i	NH4i	NMIN	NETN	PO4	Al	Ca	K	Mg	P	SBC	SN	TotalN	TotalC			
T4	58	A	828207.5146	1152780.496	3.24430551	144.1882081	13.9367945	78.01385731	7.553913	-0.381875	1.682563454	1237.064855	121.7206564	68.74054979	46.08688829	6.086104573	236.5480945	91.95065181	0.372764545	4.100409992			
T4	59	A	828206.6995	1152781.076	0	146.6482608	0	75.19056281	7.922815	0	2.814461571	1568.15252	187.1678135	63.55808283	63.87361663	7.116173558	314.599513	75.19056281	0.283535582	3.87498629			
T4	60	A	828205.8845	1152781.655	53.739297	234.2048291	26.76503919	32.0500903	10.472471	0.963366	0	824.8221052	73.32219243	52.8469075	29.61692129	1.160541479	155.7860212	58.81512949	0.177431543	2.484041601			
T4	61	A	828205.0694	1152782.234	0	119.4802456	0	92.62479664	7.57518	0	4.23194171	1440.635784	150.9163565	87.99297582	67.56781715	6.478631681	306.4771495	92.62479664	0.378455118	4.919916536			
T4	62	A	828204.2544	1152782.814	10.32072978	120.3994995	18.46518028	79.56535045	6.850729	-0.290873	3.767126177	1414.571799	284.4248777	79.79401471	81.58928798	6.5287135	445.8081804	98.03053073	0.276497243	4.239624385			
T4	63	A	828203.4393	1152783.393	6.694121251	90.0210983	9.066529911	115.6541654	7.260816	-0.084729	1.714687587	1354.338782	166.2256798	99.85582921	69.29073322	5.884756438	335.3722422	124.7206953	0.359249116	3.861927999			
T4	64	A	828202.6243	1152783.972	21.60284081	91.8920301	29.89077213	98.86034784	6.516587	-0.295998	2.434317731	1845.794223	208.9390193	93.93804878	92.50322798	10.45028196	395.3802961	128.75112	NA	NA			
T4	65	A	828201.8092	1152784.552	35.822213	155.8013239	72.64400188	120.3463188	8.547352	-1.315064	5.528094299	1424.240195	159.730859	85.11404863	75.7000932	8.904531098	320.5450008	192.9903207	0.380890753	4.285020971			
T4	66	A	828200.9942	1152785.131	38.15903539	77.64538107	48.11333882	80.81509245	5.303792	-0.355511	1.816738765	1225.485922	122.4755679	64.558007	53.39005846	5.489584406	240.4236334	128.9284313	0.282043852	3.384526228			
T4	67	A	828200.1791	1152785.711	20.85299827	86.42619712	17.77663911	83.73457452	6.18704	0.10987	4.25489697	1763.178169	180.6668286	95.08558461	77.05724582	7.911625817	352.809659	101.5112136	0.373781084	3.831256107			
T4	68	A	828199.3641	1152786.29	13.22904058	79.54571182	0	28.4138592	4.328165	0.472466	6.052312047	1447.408538	215.3534715	112.562389	76.21632769	10.6357659	404.1321882	28.4138592	NA	NA			
T4	69	A	828198.549	1152786.869	28.45940891	130.6075392	26.50434328	111.0991301	8.702205	0.069824	5.986934584	3085.901768	455.6292376	189.8975574	148.3259769	19.23596615	793.8527719	137.6034734	0.377889547	4.345729794			
T4	70	A	828197.734	1152787.449	72.34481	265.9510018	108.0464731	39.19545675	9.623028	-1.275059	1.218998986	1297.151744	133.4746105	129.6688503	59.96099487	3.017608859	323.1044557	147.2419299	0.364477351	4.191489531			
T4	71	A	828196.9189	1152788.028	37.74096579	173.1432935	71.45352193	130.2125668	9.630118	-1.20402	2.850785461	1578.680808	125.2072435	128.0218556	82.6643528	8.892588899	335.8934519	201.6660887	NA	NA			
T4	72	A	828196.1039	1152788.608	37.16706686	157.9153686	79.43322996	107.4226839	7.966853	-1.509506	6.586326296	1487.174277	213.397322	84.84686381	97.10928829	12.18107262	395.3534741	186.8559139	0.375808894	4.791563397			
T4	73	A	828195.2888	1152789.187	0	167.0214764	8.079482358	138.3108904	10.616174	-0.288553	3.585642937	1406.694367	268.9109501	144.4757907	117.4956148	9.121107201	530.8823556	146.3903728	0.381075312	4.477634913			
T4	74	A	828194.4738	1152789.766	20.80321219	178.7221565	27.85652027	118.4694739	10.362083	-0.251904	5.866225799	1339.879253	164.0870741	122.0908597	74.50635755	7.914480624	360.6842914	146.3259942	0.372300705	4.095307754			
T4	75	A	828193.6588	1152790.346	6.000264117	65.75695019	34.31704938	77.77635945	4.114876	-1.011314	5.498009241	1155.824229	131.3896865	98.7086415	77.24634167	7.408812288	307.3446697	112.0934088	0.382974984	3.829749838			
T4	76	A	828192.8437	1152790.925	7.070071743	130.6102727	45.93414069	88.27526362	6.429338	-1.388002	6.598624475	1634.526084	187.7609115	86.90136028	113.1667082	11.57034507	387.82898	134.2094043	0.37510848	4.595078886			
T4	77	A	828192.0287	1152791.505	39.52355904	178.3760625	41.71453895	107.7568686	10.140784	-0.078249	5.111231274	1311.625837	189.2372118	115.3971484	89.32311018	9.861458434	393.9574704	149.4714076	0.37908674	4.454269192			
T4	78	A	828191.2136	1152792.084	38.19733062	70.39563322	64.18276534	74.97593747	4.263791	-0.928051	7.872435875	1708.608028	136.7809122	84.98601491	99.22103798	15.17101786	320.9879651	139.1587028	0.465929486	4.938852551			
T4	79	A	828190.3986	1152792.663	27.30737109	167.438437	38.93295856	122.214201	9.929538	-0.4152	9.137725552	1628.794372	127.9875334	96.58183232	112.5553798	14.42399073	337.1247455	161.1471596	0.377511885	4.530142623			
T4	80	A	828189.5835	1152793.243	104.7438077	211.0079899	108.9431243	36.8367921	8.701624	-0.149976	5.965882443	3297.658907	340.3825868	157.7073878	141.8834905	8.49008974	639.9734651	145.7799164	0.352940243	4.411753039			
T4	81	A	828188.7685	1152793.822	79.1516344	298.50597	95.11121834	279.3638131	20.068221	-0.569985	7.173486898	1356.781058	157.8216664	79.46610884	70.98306626	9.09189134	308.2708415	374.4750314	0.464488198	4.923574895			
T4	82	A	828187.9534	1152794.402	84.37257825	130.6002276	169.3145448	98.09561035	5.134067	-3.033642	4.664811832	1682.552478	240.663981	95.83466864	85.01640682	10.96162852	421.5150565	267.4101552	0.37454887	4.588223657			
T4	83	A	828187.1384	1152794.981	81.11135588	223.9961857	127.8864349	154.0461088	11.830972	-1.670539	8.970243404	1672.40261	350.1629929	176.3583084	107.1774909	14.19080475	633.6987922	281.9325437	0.471336151	5.656033812			
T4	84	A	828186.3233	1152795.56	82.20357578	142.6065091	133.640154	128.8520684	7.857929	-1.837021	6.706179632	1152.675044	320.7924731	143.2162301	98.3884861	8.127264246	562.3971893	262.4922224	0.375772815	4.885046598			
T4	85	A	828185.5083	1152796.14	42.62118393	123.5072286	124.59144	118.4622097	5.714257	-2.927509	9.734817895	1139.323272	214.2768852	141.4507507	78.90480307	10.61382141	434.632439	243.0536497	0.478899559	6.129914359			
T4	86	A	828184.6932	1152796.719	61.68077256	145.1527128	142.3211866	131.5628398	7.002684	-2.880015	7.96948045	1560.966136	137.5422472	143.0911047	69.65965692	11.32917597	350.2930088	273.8840264	0.474309464	5.78657546			
T4	87	A	828183.8782	1152797.299	31.54103496	153.6183619	76.03565166	142.6042152	8.990284	-1.589093	11.80193317	1360.342593	257.023499	118.3750583	88.46362421	13.59552683	463.8621815	218.6398669	0.470939796	5.93384143			
T4	88	A	828183.0631	1152797.878	45.69255215	217.6690524	104.169626	112.3091609	9.696469	-2.088467	8.565445339	1404.320362	190.9457061	121.6579958	68.00378428	9.60539186	380.6074862	216.4787869	0.467459641	5.048564119			
T4	89	A	828182.2481	1152798.457	57.49664914	87.64390616	95.5804036	89.65739796	4.972055	-1.360134	4.289473795	1490.756728	207.491178	121.8052289	67.91972158	10.29759041	397.2161285	185.2378016	0.473251522	5.300417041			
T4	90	A	828181.433	1152799.037	64.82788386	341.4932387	140.5949127	NA	NA	NA	3.733192039	1822.60624	299.131072	199.6775818	91.39397492	9.905330439	590.2026287	140.5949127	NA	NA			
T4	91	A	828180.618	1152799.616	13.81314785	192.0374278	180.8713745	289.2382332	11.222051	-5.966365	10.92771884	1379.584687	338.2377765	148.7436798	97.43088265	14.54709118	584.412339	470.1096077	0.57190344	6.195620605			
T4	92	A	828179.8029	1152800.196	97.92857578	232.7194334	57.53643603	141.5756477	14.810258	1.442576	7.162271504	1362.554544	365.9383121	114.0795452	120.2856059	10.09154068	600.3034632	199.1120837	0.572254853	6.294803385			
T4	93	A	828178.9879	1152800.775	59.41235808	58.64755363	173.3143886	182.0461625	4.528274	-4.06793	7.028411352	1774.446283	344.3228948	176.09301	123.6470085	13.71203252	644.0629133	355.3605511	0.377667138	4.720839225			
T4	94	A	828178.1729	1152801.354	54.60798318	139.9369487	87.88237677	126.1777772	8.315726	-1.188371	6.756257222	1439.140753	332.735265	130.3544336	106.5316031	9.755760021	569.6213017	214.060154	0.468306622	4.776727549			
T4	95	A	828177.3578	1152801.934	42.08856573	78.63101276	77.20735665	266.51119	11.072265	-1.254243	7.647029351	1146.515447	201.1501918	159.3034781	83.32059445	8.941236869	443.7742644	343.7185467	0.38373071	4.604768516			
T4	96	A	828176.5428	1152802.513	55.77830766	141.2588129	85.51756077	95.68272508	7.400082	-1.062116	6.083028109	1494.465712	150.2311742	126.6799836	71.24158893	8.518811165	348.1527467	181.2002859	0.366396466	4.488356705			
T4	97	A	828175.7277	1152803.092	36.73516348	114.9232993	82.05163364	131.297118	7.175141	-1.618445	4.066516746	1659.925525	188.7344213	110.8136667	81.05981932	9.662193682	380.6079073	213.3487516	0.475099482	5.321114199			
T4	98	A	828174.9127	1152803.672	28.92742794	103.1757787	66.32896547	85.9272669	5.417911	-1.335769	3.479247359	1657.478773	264.1380235	116.0435021	80.86024927	8.717879953	461.0417749	152.2562324	0.376633181	4.613756466			
T4	99	A	828174.0976	1152804.251	39.27395094	113.3212009	80.58606482	51.59618644	4.414474	-1.475433	6.399314873	1635.084039	216.5707166	111.618845	79.29695358	11.18215839	407.4865152	132.1822513	0.37804047	4.063935049			
T4	100	A	828173.2826	1152804.831	34.14746764	265.9510018	62.55112625	99.58933771	12.040596	-1.014416	3.373017509	1401.54595	114.3359312	103.977939	40.17042491	3.253238945	258.4842951	162.140464	NA	NA			
T4	101	A	828172.4675	1152805.41	70.14916868	165.9744299	95.77632395	158.3830251	10.668939	-0.915256	15.15951811	1289.089018	358.3645618	622.0539012	275.4327389	11.96903932	1255.851202	254.1593491	0.470991225	4.898308736			
T4	102	A	828171.6525	1152805.989	48.89112682	122.5023911	78.12418663	145.8674692	8.5406	-1.044038	7.532742225	1430.478663	220.1869286	122.0219666	75.96826698	6.762177899	418.1771622	223.9916558	0.37022374	4.072461142			
T4	103	A	828170.8374	1152806.569	5.349381768	42.48804875	27.30749823	102.6468674	4.399171	-0.784218	6.398890934	1443.445534	275.437388	149.9458722	86.11336865	11.00226761	511.4966288	129.9543656	0.476957653	5.151142649			
T4	104	A	828170.0224	1152807.148	32.13307528	125.9840523	57.88295859	96.2182202	7.016157	-0.919639	8.45119687	1457.621369	142.8878185	94.3213574	50.06028294	10.76354403	287.2694588	154.1011788	0.375047469	4.125522164			
T4	105	A	828169.2073	1152807.728	46.5175218	116.4667694	61.75576297	82.92302752	6.576841	-0.544223	7.780432212	1165.802551	140.0787654	72.06128533	43.85693144	7.489421998	255.9969822	144.6787905	0.382909319	4.403457169			
T4	106	A	828168.3923	1152808.307	31.20582769	71.22825131	45.68725806	41.71945225	3.516653	-0.517194	5.991861309	1766.778066	205.231869	67.4441836	52.23788835	10.9242948	324.913941	87.40671031	0.280380321	3.458023965			
T4	107	A	828167.5772	1152808.886	32.45684128	178.9635019	56.32079221	219.8470082	13.390949	-0.852284	15.31159783	1475.492861	116.4978442	79.23706107	50.50157473	13.3387615	246.23648	276.1678004	0.370124664	4.626558298			
T4	108	A	828166.7622	1152809.466	36.67240963	119.4826762	46.38041058	76.80570812	6.663585	-0.346714	8.438764897	1302.480731	56.22766053	67.21976407	40.73265067	9.202557676	164.1800753	123.1861187	0.367636738	3.952094934			
T4	109	A	828165.9471	1152810.045	21.1766683	143.4584623	28.61672811	90.1738906	8.078296	-0.265716	7.286779038	1471.849752	107.578067	95.02708982	62.01190251	9.121431251	264.6170593	118.7906187	NA	NA			
T4	110	A	828165.1321	1152810.625	43.21858924	256.4954214	51.8712736	33.22942263	10.038291	-0.309024	3.875292698	2821.272883	208.8404627	153.4646364	78.16301817	6.896292799	440.4681173	85.10069623	0.270857707	3.160006577			
T4	111	A	828164.317	1152811.204	3.973693645	34.85041825	8.650315046	131.9210418	5.789101	-0.167022	8.316745247	1689.404416	505.0449898	114.6776095	96.18204767	11.54724392	715.904647	140.5713568	0.28381295	4.067985612			
T4	112	A	828163.502	1152811.783	7.809540969	91.24604153	33.50525119	83.9808303	5.340399	-0.917704	9.310714806	1533.317511	128.0959619	111.4024912	63.82931003	12.11339068	303.3277631	117.4860815	0.37530953	4.316059598			
T4	113	A	828162.687	1152812.363	3.522087128	128.5576751	21.10972862	70.09953353	6.46677	-0.62813	5.447768831	1506.664971	167.5258377	113.7135386	76.83156423	8.403764717	358.0709405	91.20926215	0.380339193	4.183731121			
T4	114	A	828161.8719	1152812.942	26.31306401	48.41300239	51.53228314	96.5725616	4.277369	-0.900686	5.335335965	1807.272198	225.6529084	126.3893382	93.41091085	11.07192906	445.4531575	148.1048447	0.375758905	4.321227407			
T4	115	A	828161.0569	1152813.522	0.239035337	0.687476866	68.50010392	75.32431432	0.276812	-2.437895	11.78453954	1746.153242	317.7154737	117.9285767	106.7305041	15.42353922	542.3745545	143.8244182	0.477574875	5.826413476			
T4	116	A	828160.2418	1152814.101	23.05541966	100.8793909	79.21171503	81.11426282	4.494191	-2.005582	7.252151865	1895.56955	221.9075985	119.3324224	73.00779817	13.76818853	414.2478191	160.3259779	0.376826086	4.710326071			
T4	117	A	828159.4268	1152814.68	42.54081318	142.1249895	59.82842994	94.05034655	7.817419	-0.617415	9.824822527	1491.573218	139.3559523	121.022164	61.00798268	10.21109835	321.386099	153.8787765	0.470237502	5.548802521			
T4	118	A	828158.6117	1152815.26	53.20815846	2.596073734	102.8411601	117.8433525	2.528801	-1.772607	16.06954807	1694.325564	90.0451364	92.05811318	52.77911453	15.90842114	234.8823641	220.6845126	0.338727634	4.234095427			
T4	119	A	828157.7967	1152815.839	30.32427529	153.0768329	59.83013975	81.44842805	7.322121	-1.053781	12.05655945	1457.602275	49.82503302	72.89436552	46.35736452	12.32443905	169.0767631	141.2785678	0.378084645	5.009621545			
T4	120	A	828156.9816	1152816.419	34.73029094	229.9037347	59.26864624	26.15342867	8.268529	-0.87637	3.789836601	1580.986434	153.6541625	204.224968	62.98899885	6.086561041	420.8681294	85.42207491	0.369286948	4.523765107			
T4	121	A	828156.1666	1152816.998	34.66640725	125.5113864	51.71951697	86.51620805	6.963374	-0.60904	3.222789428	1667.896336	68.78587654	68.13971703	36.92066396	6.779452613	173.8462575	138.235725	0.378802285	4.166825137			
T4	122	A	828155.3515	1152817.577	31.77835836	62.28257901	51.42218597	80.04068692	4.381409	-0.701565	10.08144342	1770.278122	49.71968385	78.6354217	35.01110891	12.53818048	163.3662145	131.4628729	0.372168929	4.093858218			
T4	123	A	828154.5365	1152818.157	22.10476568	140.8213694	50.87540438	68.22219208	6.438319	-1.027523	7.020787834	1558.744678	63.89089559	79.54487972	37.46024501	9.143054288	180.8960203	119.0975965	0.37967249	4.081479269			
T4	124	A	828153.7214	1152818.736	11.40201306	32.34199326	29.14648598	76.01483658	3.236156	-0.633731	2.34944135	1986.354603	106.779045	94.34368722	53.68582386	9.884831209	254.8085561	105.1613226	0.282450124	4.048451774			
T4	125	A	828152.9064	1152819.316	27.34595945	99.7813378	76.3485642	63.20455612	4.070832	-1.750093	9.276127309	1788.085	64.35573905	73.46350719	41.92672041	12.80333428	179.7459667	139.5531203	0.383953333	3.743544999			
T4	126	A	828152.0913	1152819.895	12.76995096	90.69534832	46.0521737	68.86663038	4.509991	-1.188651	8.462086918	1770.117482	149.8672041	116.7963046	85.93916261	14.57161459	352.6026713	114.9188041	0.471514892	5.37526977			
T4	127	A	828151.2763	1152820.474	18.61201338	176.9563242	61.57492562	89.13844687	7.968995	-1.53439	12.23947909	1495.664556	153.1945968	112.4917967	73.33610792	13.59948063	339.0225014	150.7133725	0.474693405	6.07607558			
T4	128	A	828150.4612	1152821.054	70.6968413	227.8664646	113.4299284	180.9921313	13.075911	-1.526182	14.62839154	1800.059195	233.6201854	141.9327028	152.5662893	15.70689547	528.1191775	294.4220597	0.460337692	5.15578215			
T4	129	A	828149.6462	1152821.633	34.52299542	127.5217831	60.16864916	147.5182604	8.906942	-0.915916	10.06185652	1657.125471	190.5374574	151.422544	87.25340456	13.76825559	429.213406	207.6869096	0.379746886	5.126582959			
T4	130	A	828148.8311	1152822.213	70.1330703	316.6083355	118.7166227	61.81088844	11.779845	-1.735127	8.61121103	1777.519409	380.3993605	199.8379139	87.68612204	7.436485983	667.9233964	180.5275111	NA	NA			
T4	131	A	828148.0161	1152822.792	60.29998121	255.5800349	117.3182324	213.3450147	14.710957	-2.036366	19.47702556	1617.78461	280.6020745	160.5582767	81.71980542	18.25905288	522.8801566	330.6632471	0.469373518	5.820231617			
T4	132	A	828147.2011	1152823.371	29.60469197	160.4893541	103.6621588	104.9205807	6.834017	-2.64491	9.791990461	1865.987555	404.3430893	129.310366	93.33361174	17.88539956	626.987067	208.5827395	0.468954705	6.565365873			
T4	133	A	828146.386	1152823.951	72.8738007	356.4477884	121.5048104	342.4059059	23.222239	-1.736822	20.49274743	969.0677146	875.0764954	87.89264187	56.51870117	10.98810319	1019.487838	463.9107163	0.559924922	7.279023981			
T4	134	A	828145.571	1152824.53	39.34303884	116.9889161	84.50833121	118.5844446	6.800288	-1.613046	12.92103065	1444.680407	637.4302981	91.88435022	83.41206666	11.50467038	812.726715	203.0927758	0.380820631	6.188335249			
T4	135	A	828144.7559	1152825.109	36.67559348	123.3614628	77.11186718	87.27402432	6.078543	-1.444153	12.08483656	1512.564833	183.8146275	117.3619945	61.30203582	13.35175426	362.4786578	164.3858915	0.381833877	5.632049692			
T4	136	A	828143.9409	1152825.689	54.04427391	117.0678889	91.01299116	103.0484647	6.540987	-1.320311	6.66833215	1584.347523	176.3053755	117.1423454	62.31851256	8.892025092	355.7662335	194.0614559	0.369507689	4.434092264			
T4	137	A	828143.1258	1152826.268	25.88987539	175.3511969	56.07073124	135.7579215	10.033152	-1.077888	NA	1435.776643	165.9271731	113.5163961	65.9700017	3.856050075	345.4135709	191.8286527	NA	NA			
T4	138	A	828142.3108	1152826.848	37.89641997	40.21898431	63.99352608	81.70448888	3.42237	-0.93204	7.66676055	1997.235253	220.9835735	89.83087587	76.24660269	12.27681269	387.0610521	145.698015	0.376899732	4.617021723			
T4	139	A	828141.4957	1152827.427	74.38660537	145.2784154	90.7717216	123.0838908	8.999185	-0.585183	10.11800366	1928.603526	415.8325611	148.3243297	102.1503743	13.31180346	666.3072651	213.8556124	0.37525189	4.503022685			
T4	140	A	828140.6807	1152828.006	71.28377271	237.6183961	90.0237834	21.36672687	8.580183	-0.669286	6.496658281	1756.053974	101.2517248	81.49732436	43.39401118	5.089367533	226.1430603	111.3905103	0.367588854	4.319169037			
T4	141	A	828139.8656	1152828.586	57.91214985	143.4954301	54.76759873	147.7980403	10.515644	0.112305	8.280909651	1625.365801	150.2975453	117.6317021	83.3657301	7.927013443	351.2949775	202.565639	0.372889924	4.94079149			
T4	142	A	828139.0506	1152829.165	47.43827736	201.2526638	128.0877789	179.857001	10.73072	-2.880339	10.29262368	2031.632146	198.2005416	125.1122951	116.7692926	14.20436659	440.0821293	307.9447799	0.477429288	6.015609034			
